case,case_index,case_count,Vv,tip_deflection,case_dir,vsp3_path,deflection_csv_path,stab_path,passed,vspaero_passed,error,postprocess_passed,postprocess_error,sixdof_success,sixdof_message,sixdof_roll_response_reached,sixdof_target_delta_phi,sixdof_target_delta_phi_deg,sixdof_stop_at_target_delta_phi,sixdof_stopped_at_target_delta_phi,sixdof_phi0,sixdof_phi_final,sixdof_phi_delta_final,sixdof_t_start,sixdof_t_final,sixdof_t_reach,sixdof_dt_reach,sixdof_delta_r,sixdof_metric_Vinf,sixdof_metric_Bref,sixdof_roll_response_phi_rate,sixdof_roll_response_phi_rate_per_delta_r,sixdof_roll_response_metric,sixdof_roll_response_error,sixdof_roll_response_reference_phi_rate_to_t_final,sixdof_roll_response_reference_phi_rate_per_delta_r_to_t_final,sixdof_roll_response_metric_reference,sixdof_roll_response_fraction_of_target,sixdof_delta_e_initial,sixdof_thrust,turn_trim_mode,turn_trim_passed,turn_trim_beta,turn_trim_delta_r,turn_trim_Omega,Gamma_eff_rad,Gamma_eff_deg,CL_alpha,Cl_beta,Cn_beta,CS_beta,CS_p,CS_r,CY_beta,CY_p,CY_r,Cl_p,Cl_r,Cn_p,Cn_r,Cl_delta_r,Cn_delta_r,CS_delta_r,CY_delta_r,spiral_margin,control_column_delta_a,control_column_delta_e,control_column_delta_r,control_groups,Sref,Bref,Cref,Xcg,Ycg,Zcg,AoA_deg,Beta_deg,Mach,Rho,Vinf,quasi_matrix_det,quasi_beta_per_delta_r,quasi_p_per_delta_r,quasi_phat_per_delta_r,quasi_rhat_per_delta_r,turn_trim_fixed_phi,turn_trim_fixed_phi_deg,turn_trim_fixed_delta_a,turn_trim_fixed_V,turn_trim_message,turn_trim_max_abs_residual,turn_trim_cost,turn_trim_nfev,turn_trim_solution_V,turn_trim_solution_phi,turn_trim_solution_delta_a,turn_trim_solution_alpha,turn_trim_solution_beta,turn_trim_solution_theta,turn_trim_solution_Omega,turn_trim_solution_delta_e,turn_trim_solution_delta_r,turn_trim_solution_T,turn_trim_derived_u,turn_trim_derived_v,turn_trim_derived_w,turn_trim_derived_p,turn_trim_derived_q,turn_trim_derived_r,turn_trim_derived_p_hat,turn_trim_derived_q_hat,turn_trim_derived_r_hat,turn_trim_derived_qbar,turn_trim_derived_turn_radius,turn_trim_derived_z_dot,turn_trim_derived_h_dot,turn_trim_derived_sink_rate,turn_trim_coefficients_CL,turn_trim_coefficients_CD,turn_trim_coefficients_CS,turn_trim_coefficients_CMl,turn_trim_coefficients_CMm,turn_trim_coefficients_CMn,turn_trim_coefficients_CX,turn_trim_coefficients_CY,turn_trim_coefficients_CZ,turn_trim_coefficients_Cl,turn_trim_coefficients_Cm,turn_trim_coefficients_Cn,turn_trim_residuals_force_x,turn_trim_residuals_force_y,turn_trim_residuals_force_z,turn_trim_residuals_moment_l,turn_trim_residuals_moment_m,turn_trim_residuals_moment_n,turn_trim_height_residual
vv_0p00400_wtip_1p00000,72,121,0.004,1.0,vv_0p00400_wtip_1p00000,vv_0p00400_wtip_1p00000\vv_0p00400_wtip_1p00000.vsp3,vv_0p00400_wtip_1p00000\vv_0p00400_wtip_1p00000_deflection.csv,vv_0p00400_wtip_1p00000\vv_0p00400_wtip_1p00000.stab,True,True,,True,,False,target_delta_phi_not_reached,False,0.08726646259971647,5.0,True,False,0.0,0.07703207823347924,0.07703207823347924,0.0,10.0,,,-0.17453292519943295,10.0,27.0,,,,target_delta_phi_not_reached,0.007703207823347924,-0.04413612969899935,-0.059583775093649115,0.882722593979987,-0.002009609948156127,23.83144523574543,gliding,True,0.1740023322005625,-0.18397231358947386,0.06759083660572891,0.08869064064007623,5.081599390987826,5.9779429,-0.1125093,-0.0026656,-0.0768066,-0.2351716,0.0891964,-0.09842299998720153,-0.23517159999999768,0.08919640000000127,-0.7750002,0.2240453,-0.0877417,-0.0102339,0.0018001,-0.0077662,0.0454345,0.045434500000002355,0.0017486240769500002,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,-0.0016079441444986529,0.6887228825106336,-0.07855612383140456,-0.10605076717239617,-0.029019740041441734,0.08726646259971647,5.0,0.0,10.0,`gtol` termination condition is satisfied.,1.8072410901630048e-09,1.9729135583686004e-18,4,10.0,0.08726646259971647,0.0,0.003583520813611861,0.1740023322005625,-0.006118073909599744,0.06759083660572891,-0.01194635599814933,-0.18397231358947386,0.0,9.848934270411862,1.731256211489744,0.03529401202749235,0.00041352315420189556,0.005890819316465038,0.06733237289331222,0.000558256258172559,0.00018408810363953242,0.09089870340597149,61.25,147.94904904539106,0.24630127857815037,-0.24630127857815037,0.24630127857815037,0.8912251428003153,0.021908301330847355,-0.01378970150678405,-4.361706308630975e-12,1.3606672212562732e-13,-3.342445677873007e-13,-0.015996289654867015,-0.017374361855091103,-0.8912881885011704,-4.361706308630975e-12,1.3606672212562732e-13,-3.342445677873007e-13,1.8072410901630048e-09,8.193798824625749e-10,-9.112745065974862e-11,-4.361706308630975e-12,1.3606672212562732e-13,-3.342445677873007e-13,0.024630127857815036
vv_0p00400_wtip_1p20000,73,121,0.004,1.2000000000000002,vv_0p00400_wtip_1p20000,vv_0p00400_wtip_1p20000\vv_0p00400_wtip_1p20000.vsp3,vv_0p00400_wtip_1p20000\vv_0p00400_wtip_1p20000_deflection.csv,vv_0p00400_wtip_1p20000\vv_0p00400_wtip_1p20000.stab,True,True,,True,,False,target_delta_phi_not_reached,False,0.08726646259971647,5.0,True,False,0.0,0.07560327289794959,0.07560327289794959,0.0,10.0,,,-0.17453292519943295,10.0,27.0,,,,target_delta_phi_not_reached,0.007560327289794959,-0.04331748454428312,-0.05847860413478222,0.8663496908856624,-0.00041168163415270155,23.814415501292412,gliding,True,0.14351011020315302,-0.22503271161245653,0.0674232678289807,0.10596928493560046,6.07159278482916,5.972194,-0.134299,-0.0053137,-0.090436,-0.2783223,0.1016855,-0.11204220003795187,-0.27832230000000036,0.10168549999999973,-0.7750906,0.2241121,-0.0877235,-0.010217,0.0019125,-0.0077668,0.0455606,0.04556060000000026,0.00256299734877,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,-0.001597499127692312,0.6925390852395201,-0.09390048197731794,-0.12676565066937923,-0.03194855444278662,0.08726646259971647,5.0,0.0,10.0,`gtol` termination condition is satisfied.,9.011568033991789e-10,4.2622645596124664e-19,4,10.0,0.08726646259971647,0.0,0.003838363118562134,0.14351011020315302,-0.00849145383333816,0.0674232678289807,-0.011660139169484149,-0.22503271161245653,0.0,9.897127945715324,1.4301801513279861,0.037988957450875604,0.0005725146858296781,0.005876113131797809,0.06716428043339173,0.0007728948258700654,0.00018362853536868154,0.09067177858507884,61.25,148.31675061145103,0.24652694820838342,-0.24652694820838342,0.24652694820838342,0.8912071219264893,0.021928375466990342,-0.014240471278309274,-3.9027455312617976e-12,9.096645962533567e-14,-2.9461676154252103e-13,-0.016245396681946574,-0.017230233183384475,-0.8912760430957618,-3.9027455312617976e-12,9.096645962533567e-14,-2.9461676154252103e-13,9.011568033991789e-10,1.9653944624459204e-10,-4.154813092211452e-11,-3.9027455312617976e-12,9.096645962533567e-14,-2.9461676154252103e-13,0.02465269482083834
vv_0p00400_wtip_1p40000,74,121,0.004,1.4000000000000001,vv_0p00400_wtip_1p40000,vv_0p00400_wtip_1p40000\vv_0p00400_wtip_1p40000.vsp3,vv_0p00400_wtip_1p40000\vv_0p00400_wtip_1p40000_deflection.csv,vv_0p00400_wtip_1p40000\vv_0p00400_wtip_1p40000.stab,True,True,,True,,False,target_delta_phi_not_reached,False,0.08726646259971647,5.0,True,False,0.0,0.07327347024338758,0.07327347024338758,0.0,10.0,,,-0.17453292519943295,10.0,27.0,,,,target_delta_phi_not_reached,0.007327347024338758,-0.04198260595223533,-0.05667651803551771,0.8396521190447067,0.00245709043964529,23.798525558345784,gliding,True,0.12122449159341221,-0.2527669390145083,0.06730901673666172,0.12468922555136658,7.14416637484809,5.9514717,-0.1574752,-0.0079706,-0.1083092,-0.3214369,0.1144025,-0.12989959997119288,-0.32143689999999964,0.11440250000000031,-0.7755387,0.2241018,-0.0876333,-0.0102198,0.001796,-0.0077668,0.0455721,0.04557210000000005,0.0033955908560399997,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,-0.001617583682537566,0.6816664400392477,-0.10848199925657938,-0.14645069899638216,-0.03582579762981373,0.08726646259971647,5.0,0.0,10.0,`gtol` termination condition is satisfied.,4.85039141126652e-10,1.1957688339490384e-19,4,10.0,0.08726646259971647,0.0,0.004104317645388091,0.12122449159341221,-0.010142498294821665,0.06730901673666172,-0.008222235163445479,-0.2527669390145083,0.0,9.926529441123797,1.2092780306658046,0.04074185871421152,0.0006826698829311901,0.00586606561248361,0.06704943676211743,0.0009216043419571065,0.0001833145503901128,0.09051673962885853,61.25,148.56850515472206,0.24665292181415124,-0.24665292181415124,0.24665292181415124,0.8911937959197476,0.021939581150329606,-0.014607976376864265,-3.789408240320591e-12,-2.345515546110094e-14,-3.4831252465616913e-13,-0.01635416205705955,-0.01715387824238631,-0.8912684252936286,-3.789408240320591e-12,-2.345515546110094e-14,-3.4831252465616913e-13,4.85039141126652e-10,6.064639181373369e-11,-1.4083040805582101e-11,-3.789408240320591e-12,-2.345515546110094e-14,-3.4831252465616913e-13,0.024665292181415124
vv_0p00400_wtip_1p60000,75,121,0.004,1.6,vv_0p00400_wtip_1p60000,vv_0p00400_wtip_1p60000\vv_0p00400_wtip_1p60000.vsp3,vv_0p00400_wtip_1p60000\vv_0p00400_wtip_1p60000_deflection.csv,vv_0p00400_wtip_1p60000\vv_0p00400_wtip_1p60000.stab,True,True,,True,,False,target_delta_phi_not_reached,False,0.08726646259971647,5.0,True,False,0.0,0.07055466448968838,0.07055466448968838,0.0,10.0,,,-0.17453292519943295,10.0,27.0,,,,target_delta_phi_not_reached,0.007055466448968838,-0.04042484500220684,-0.05457354075297924,0.8084969000441369,0.005137062230032337,23.780419728024523,gliding,True,0.10608971155372983,-0.26870304835507397,0.06733031007837896,0.14185962964940324,8.127958062199724,5.940798,-0.1788391,-0.0101469,-0.1286781,-0.3644889,0.1270211,-0.1502494999873329,-0.3644888999999996,0.1270210999999997,-0.7755748,0.2240173,-0.0875361,-0.0102272,0.0018609,-0.0077537,0.0456005,0.04560049999999974,0.004102104384890001,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,-0.0016540496712477452,0.6635433527577297,-0.11941159956748884,-0.16120565941610995,-0.03669560807287074,0.08726646259971647,5.0,0.0,10.0,`gtol` termination condition is satisfied.,2.967437855026087e-10,4.4339336624245287e-20,4,10.0,0.08726646259971647,0.0,0.0043601023875200545,0.10608971155372983,-0.011202693294242972,0.06733031007837896,-0.006116520952352751,-0.26870304835507397,0.0,9.943683109320089,1.0589081642238405,0.04335575120410334,0.000754265036230643,0.005867854956168597,0.06706988905402443,0.001018257798911368,0.00018337046738026866,0.09054435022293297,61.25,148.52152007556535,0.24686589775169024,-0.24686589775169024,0.24686589775169024,0.891191670375604,0.021958525382036825,-0.014788615639481976,-3.172448848759446e-12,-7.869277603676783e-14,-3.1779353454330916e-13,-0.016383223477576987,-0.017030676713489533,-0.8912715744235925,-3.172448848759446e-12,-7.869277603676783e-14,-3.1779353454330916e-13,2.967437855026087e-10,2.4557442902072922e-11,-2.9256444080160455e-12,-3.172448848759446e-12,-7.869277603676783e-14,-3.1779353454330916e-13,0.024686589775169028
vv_0p00400_wtip_1p80000,76,121,0.004,1.8,vv_0p00400_wtip_1p80000,vv_0p00400_wtip_1p80000\vv_0p00400_wtip_1p80000.vsp3,vv_0p00400_wtip_1p80000\vv_0p00400_wtip_1p80000_deflection.csv,vv_0p00400_wtip_1p80000\vv_0p00400_wtip_1p80000.stab,True,True,,True,,False,target_delta_phi_not_reached,False,0.08726646259971647,5.0,True,False,0.0,0.06712104222936205,0.06712104222936205,0.0,10.0,,,-0.17453292519943295,10.0,27.0,,,,target_delta_phi_not_reached,0.006712104222936205,-0.03845752436261816,-0.05191765788953452,0.7691504872523631,0.006834440032311474,23.74640111890717,gliding,True,0.09435232884336227,-0.2866740077544429,0.06724213244327934,0.15921799624596802,9.122519207423753,5.9183757,-0.1999648,-0.01294,-0.1493737,-0.4073907,0.1394457,-0.17091839988972074,-0.40739069999999944,0.13944570000000006,-0.7758405,0.2238284,-0.0873337,-0.0101772,0.0018195,-0.0077629,0.045696,0.0456959999999993,0.00493142125856,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,-0.0016463236638179844,0.6635254665076058,-0.1347181869109625,-0.18186955232979937,-0.04574722067989418,0.08726646259971647,5.0,0.0,10.0,`gtol` termination condition is satisfied.,1.926809800651243e-10,1.863706965177742e-20,4,10.0,0.08726646259971647,0.0,0.00477260131612063,0.09435232884336227,-0.0118135104872042,0.06724213244327934,-0.0073635465830751735,-0.2866740077544429,0.0,9.95540782026002,0.9421239804645709,0.04751355321622813,0.0007943471601132905,0.0058601290562872305,0.06698158161429453,0.001072368666152942,0.00018312903300897595,0.09042513517929761,61.25,148.7162830303647,0.24704081178402296,-0.24704081178402296,0.24704081178402296,0.8911816776414544,0.021974083951103295,-0.015035648338812825,-2.055613925605604e-12,-7.359098139897435e-14,-2.1320575513406048e-13,-0.016206329666546615,-0.017039002726342487,-0.8912691742201829,-2.055613925605604e-12,-7.359098139897435e-14,-2.1320575513406048e-13,1.926809800651243e-10,1.1884808481270392e-11,1.6291504300805549e-12,-2.055613925605604e-12,-7.359098139897435e-14,-2.1320575513406048e-13,0.024704081178402303
vv_0p00400_wtip_2p00000,77,121,0.004,2.0,vv_0p00400_wtip_2p00000,vv_0p00400_wtip_2p00000\vv_0p00400_wtip_2p00000.vsp3,vv_0p00400_wtip_2p00000\vv_0p00400_wtip_2p00000_deflection.csv,vv_0p00400_wtip_2p00000\vv_0p00400_wtip_2p00000.stab,True,True,,True,,False,target_delta_phi_not_reached,False,0.08726646259971647,5.0,True,False,0.0,0.06386116470657752,0.06386116470657752,0.0,10.0,,,-0.17453292519943295,10.0,27.0,,,,target_delta_phi_not_reached,0.006386116470657751,-0.036589752124767,-0.04939616536843545,0.73179504249534,0.008635657854889484,23.721045255260943,gliding,True,0.08464285609582056,-0.29765954773128855,0.06725709421473448,0.17740108736779828,10.164333587206423,5.8963844,-0.2219734,-0.0153333,-0.1739864,-0.4502034,0.1517786,-0.195506600084203,-0.45020339999999914,0.15177859999999688,-0.7760305,0.2235992,-0.0871222,-0.0102653,0.0018686,-0.0077592,0.0457666,0.04576660000000214,0.005707137156379999,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,-0.0016674391129205153,0.653672735340942,-0.14698875659278157,-0.19843482140025512,-0.048131272910286134,0.08726646259971647,5.0,0.0,10.0,`gtol` termination condition is satisfied.,1.2906932423822186e-10,8.35409214697912e-21,4,10.0,0.08726646259971647,0.0,0.0052495828808250015,0.08464285609582056,-0.01224069814400623,0.06725709421473448,-0.00619504483144339,-0.29765954773128855,0.0,9.964062019472024,0.8454182289712044,0.052307649901953385,0.0008232532293172883,0.0058614028531751156,0.06699614117934614,0.0011113918595783393,0.00018316883916172236,0.0904447905921173,61.25,148.68320014053225,0.24774626299580488,-0.24774626299580488,0.24774626299580488,0.8911788641392447,0.02203683334032611,-0.015164606808985277,-1.2374725810032627e-12,-5.626274728227909e-14,-1.313857876661384e-13,-0.015997315752379414,-0.016973350541517357,-0.8912751238938336,-1.2374725810032627e-12,-5.626274728227909e-14,-1.313857876661384e-13,1.2906932423822186e-10,6.024400227858705e-12,3.383588395609421e-12,-1.2374725810032627e-12,-5.626274728227909e-14,-1.313857876661384e-13,0.02477462629958049
vv_0p00450_wtip_0p00000,78,121,0.0045000000000000005,0.0,vv_0p00450_wtip_0p00000,vv_0p00450_wtip_0p00000\vv_0p00450_wtip_0p00000.vsp3,vv_0p00450_wtip_0p00000\vv_0p00450_wtip_0p00000_deflection.csv,vv_0p00450_wtip_0p00000\vv_0p00450_wtip_0p00000.stab,True,True,,True,,False,target_delta_phi_not_reached,False,0.08726646259971647,5.0,True,False,0.0,0.052370078468170905,0.052370078468170905,0.0,10.0,,,-0.17453292519943295,10.0,27.0,,,,target_delta_phi_not_reached,0.0052370078468170905,-0.030005844689951402,-0.0405078903314344,0.6001168937990281,-0.014356216784830183,23.89251958796715,gliding,False,-0.16222130169758847,-1.32160731542592,0.026955609660073272,0.0014387401355061757,0.08243373758058403,5.9984906,-0.0018314,0.0124489,-0.0510703,-0.019281,0.0281887,-0.07273430014210298,-0.019281000000003046,0.028188699999995858,-0.7712587,0.2221474,-0.087546,-0.0106364,0.0016127,-0.0085419,0.0496338,0.04963380000000352,-0.0027460112649000004,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,-0.0017889923531001135,0.6813999831379067,-0.00024847659701233326,-0.0003354434059666499,-0.0028066847331575722,0.08726646259971647,5.0,0.0,10.0,`ftol` termination condition is satisfied.,0.008780753688720321,5.239894533936757e-05,20,10.0,0.08726646259971647,0.0,0.0029902508611243405,-0.16222130169758847,-0.03632434323855364,0.026955609660073272,-0.017504399746515464,-1.32160731542592,0.0,9.868665421862024,-1.615107413990381,0.029509873231086274,0.000978929508306009,0.0023477864264481473,0.026835321650015474,0.0013215548362131122,7.33683258265046e-05,0.03622768422752089,61.25,370.98029412452985,0.24709912145340046,-0.24709912145340046,0.24709912145340046,0.8876493017910525,0.021998392621520743,-0.05641763859373229,0.005087638304012512,-7.251155062590591e-06,0.008780753688720321,-0.028167201425714068,-0.05212395213565238,-0.8877374975577916,0.005087638304012512,-7.251155062590591e-06,0.008780753688720321,0.00019838403568727515,0.001331116312447142,3.020566463638136e-05,0.005087638304012512,-7.251155062590591e-06,0.008780753688720321,0.02470991214534005
vv_0p00450_wtip_0p20000,79,121,0.0045000000000000005,0.2,vv_0p00450_wtip_0p20000,vv_0p00450_wtip_0p20000\vv_0p00450_wtip_0p20000.vsp3,vv_0p00450_wtip_0p20000\vv_0p00450_wtip_0p20000_deflection.csv,vv_0p00450_wtip_0p20000\vv_0p00450_wtip_0p20000.stab,True,True,,True,,False,target_delta_phi_not_reached,False,0.08726646259971647,5.0,True,False,0.0,0.06812240677771712,0.06812240677771712,0.0,10.0,,,-0.17453292519943295,10.0,27.0,,,,target_delta_phi_not_reached,0.006812240677771713,-0.039031263986365854,-0.05269220638159391,0.780625279727317,-0.012470961745886397,23.880531071640405,gliding,False,0.6961125844144032,0.0825520835459088,0.05709850038791076,0.020058196243435886,1.1492499893940387,6.0013418,-0.0255446,0.0083366,-0.0524625,-0.0623731,0.0409479,-0.07412910092017336,-0.062373099999999015,0.040947900000001286,-0.7722,0.2226734,-0.087705,-0.0106061,0.0016179,-0.0085857,0.049985,0.04998500000000017,-0.0015854104843799999,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,-0.0017983738052475891,0.6819768494391201,-0.02173710287113537,-0.02934508887603275,-0.03079555888529992,0.08726646259971647,5.0,0.0,10.0,`ftol` termination condition is satisfied.,0.004560247575751639,1.2794308090569614e-05,25,10.0,0.08726646259971647,0.0,0.003286344891691478,0.6961125844144032,0.04163899521719269,0.05709850038791076,-0.03468014429240547,0.0825520835459088,0.0,7.673366000541504,6.412395675842692,0.025217417941256034,-0.002376837216531833,0.004972148724541055,0.056831919978612366,-0.0032087302423179746,0.00015537964764190796,0.0767230919711267,61.25,175.1359480908059,0.26407343924629373,-0.26407343924629373,0.26407343924629373,0.8901882758491876,0.022675714202272164,-0.029035381102647636,0.0018996287890724194,-5.012306029855603e-07,0.004560247575751639,0.004144089669125876,-0.03682059609906938,-0.8901794639584941,0.0018996287890724194,-5.012306029855603e-07,0.004560247575751639,0.0001606254759953962,0.0010762714213872623,2.7794697260831696e-06,0.0018996287890724194,-5.012306029855603e-07,0.004560247575751639,0.026407343924629376
vv_0p00450_wtip_0p40000,80,121,0.0045000000000000005,0.4,vv_0p00450_wtip_0p40000,vv_0p00450_wtip_0p40000\vv_0p00450_wtip_0p40000.vsp3,vv_0p00450_wtip_0p40000\vv_0p00450_wtip_0p40000_deflection.csv,vv_0p00450_wtip_0p40000\vv_0p00450_wtip_0p40000.stab,True,True,,True,,False,target_delta_phi_not_reached,False,0.08726646259971647,5.0,True,False,0.0,0.07503309726736862,0.07503309726736862,0.0,10.0,,,-0.17453292519943295,10.0,27.0,,,,target_delta_phi_not_reached,0.007503309726736862,-0.04299079797214812,-0.05803757726239997,0.8598159594429624,-0.009749448367692598,23.881318431333117,gliding,True,0.5477969983715155,0.28611177676394267,0.07348398968455377,0.03537040234549335,2.026574774076397,5.9989748,-0.0450273,0.0059666,-0.0564252,-0.1055901,0.0536352,-0.07809299996496943,-0.1055900999999987,0.05363520000000127,-0.7730081,0.2232008,-0.0877773,-0.0106345,0.0017544,-0.0085825,0.0500261,0.050026099999997214,-0.00085290707143,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,-0.0018026572280430693,0.6809716742351494,-0.035053710342715746,-0.04732250896266626,-0.03437607245661875,0.08726646259971647,5.0,0.0,10.0,`gtol` termination condition is satisfied.,1.1340648752655422e-13,9.3898808726842e-27,6,10.0,0.08726646259971647,0.0,0.0034957315153347998,0.5477969983715155,0.027686285892576278,0.07348398968455377,-0.018877989707079417,0.28611177676394267,0.0,8.536687172008905,5.208078491828427,0.029842087941997383,-0.002034238839363193,0.00640209721593746,0.07317630602552795,-0.0027462224331403105,0.0002000655379980456,0.09878801313446274,61.25,136.08406460954563,0.24713815956057367,-0.24713815956057367,0.24713815956057367,0.8916456472487353,0.021982743151394302,-0.010987484245110483,1.8119295126795e-14,6.838876253495441e-16,2.1220004919886293e-15,-0.009926699631677017,-0.020828514071341238,-0.8916857965113694,1.8119295126795e-14,6.838876253495441e-16,2.1220004919886293e-15,7.40495092807221e-14,1.1340648752655422e-13,-1.010549668636587e-14,1.8119295126795e-14,6.838876253495441e-16,2.1220004919886293e-15,0.02471381595605737
vv_0p00450_wtip_0p60000,81,121,0.0045000000000000005,0.6000000000000001,vv_0p00450_wtip_0p60000,vv_0p00450_wtip_0p60000\vv_0p00450_wtip_0p60000.vsp3,vv_0p00450_wtip_0p60000\vv_0p00450_wtip_0p60000_deflection.csv,vv_0p00450_wtip_0p60000\vv_0p00450_wtip_0p60000.stab,True,True,,True,,False,target_delta_phi_not_reached,False,0.08726646259971647,5.0,True,False,0.0,0.0805526430322783,0.0805526430322783,0.0,10.0,,,-0.17453292519943295,10.0,27.0,,,,target_delta_phi_not_reached,0.00805526430322783,-0.04615326474373444,-0.0623069074040415,0.9230652948746889,-0.007087022986060616,23.876733338205888,gliding,True,0.3041861018455688,-0.006592430492626705,0.06760121712903963,0.053306855587310305,3.054257844266252,5.9965615,-0.0678335,0.0028821,-0.0627314,-0.1488133,0.0663598,-0.08439630000746672,-0.148813299999998,0.06635979999999723,-0.7737692,0.2235201,-0.0878259,-0.0106356,0.001737,-0.0085893,0.0501445,0.05014449999999981,7.724269239000009e-05,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,-0.0017964873059190024,0.6840229297297584,-0.051958685588927855,-0.0701442255450526,-0.04300629733429496,0.08726646259971647,5.0,0.0,10.0,`gtol` termination condition is satisfied.,5.448944394709938e-14,2.1635442956214413e-27,5,10.0,0.08726646259971647,0.0,0.0032725164688697968,0.3041861018455688,0.004779789168909555,0.06760121712903963,-0.014995233127568746,-0.006592430492626705,0.0,9.540859358237327,2.9951674155903865,0.031222730835612018,-0.00032311833508758697,0.0058917669860995055,0.06734320480679991,-0.0004362097523682424,0.00018411771831560955,0.09091332648917988,61.25,147.9263306888638,0.2465434998212277,-0.2465434998212277,0.2465434998212277,0.8912329027562617,0.021929848639591597,-0.013286412761381951,1.2894562127037032e-14,3.529332181324493e-16,1.4945455897169557e-15,-0.01402690926733925,-0.01924480423888143,-0.8912835785018068,1.2894562127037032e-14,3.529332181324493e-16,1.4945455897169557e-15,5.448944394709938e-14,3.444762741621529e-14,-1.6498770100189175e-15,1.2894562127037032e-14,3.529332181324493e-16,1.4945455897169557e-15,0.024654349982122764
